num_elements,VEC,delta_r,delta_en,S_mix,H_mix,T_melt,omega,x_Ag,x_Al,x_B,x_C,x_Ca,x_Co,x_Cr,x_Cu,x_Fe,x_Ga,x_Hf,x_Li,x_Mg,x_Mn,x_Mo,x_Nb,x_Nd,x_Ni,x_Pd,x_Re,x_Sc,x_Si,x_Sn,x_Ta,x_Ti,x_V,x_W,x_Y,x_Zn,x_Zr,test_temperature,test_type_compression,micro_BCC_based,micro_BCC_single,micro_FCC_based,micro_FCC_single,micro_Mixed,micro_Unknown,proc_ANNEAL,proc_CAST,proc_OTHER,proc_POWDER,proc_WROUGHT,grain_size_known,grain_size_log,YS_MPa
9,7.153686396677051,5.8316649553768105,0.14679313560552307,18.213382183974918,-12.107849674125879,1743.4303680627668,2.622576630805838,0.0,0.07695857851621092,0.0,0.0,0.0,0.11538017768547364,0.11538017768547364,0.11538017768547364,0.11538017768547364,0.0,0.0,0.0,0.0,0.11538017768547364,0.0,0.0,0.0,0.11538017768547364,0.0,0.0,0.0,0.0,0.0,0.0,0.11538017768547364,0.11538017768547364,0.0,0.0,0.0,0.0,25.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1461.0
8,7.5,5.436856301250666,0.14863966496194747,17.288476977526155,-8.875,1811.0,3.5278233021178975,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,25.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1312.0
4,9.5997599759976,2.2094589682024703,0.16401883174322238,10.922393647815715,0.0,1450.8757875787578,15847036486019.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000300030003,0.0,0.0,0.0,0.0,0.0,0.3000300030003,0.0,0.0,0.0,0.3000300030003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999099909990999,0.0,25.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,215.0
4,9.53846153846154,2.060606060606058,0.16490269678899738,10.685926202534507,0.0,1470.2307692307693,15710777500695.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,25.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,140.0
4,9.107360977177756,2.767944968837531,0.16761941396324864,10.088012632708608,-1.9267804818625045,1513.5207328833171,7.924315414709981,0.0,0.03567984570877531,0.0,0.0,0.0,0.0,0.0,0.3214400514304082,0.0,0.0,0.0,0.0,0.0,0.3214400514304082,0.0,0.0,0.0,0.3214400514304082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,515.0
4,9.143040822886531,2.393269213469873,0.1674996318722645,10.088012632708608,0.0,1498.2497589199613,15114362494937.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214400514304082,0.0,0.0,0.0,0.0,0.0,0.3214400514304082,0.0,0.0,0.0,0.3214400514304082,0.0,0.0,0.0,0.0,0.03567984570877531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,630.0
4,9.223386832623648,2.173922446171917,0.1675355938244081,9.703427372685265,-0.9552818859392995,1524.5492957746478,15.48585143856928,0.0,0.017359973796265967,0.0,0.0,0.0,0.0,0.0,0.32754667540124466,0.0,0.0,0.0,0.0,0.0,0.32754667540124466,0.0,0.0,0.0,0.32754667540124466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,330.0
4,9.240746806419914,1.9392881929539516,0.1674761878361816,9.703427372685264,0.0,1517.119226989846,14721256234800.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32754667540124466,0.0,0.0,0.0,0.0,0.0,0.32754667540124466,0.0,0.0,0.0,0.32754667540124466,0.0,0.0,0.0,0.0,0.017359973796265967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,380.0
6,8.272727272727273,3.9653774454616717,0.1093255053301949,14.697168880613484,-1.520661157024794,1693.0,16.362821395099633,0.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,150.0
6,8.272727272727273,3.9653774454616717,0.1093255053301949,14.697168880613484,-1.520661157024794,1693.0,16.362821395099633,0.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,388.0
6,8.272727272727273,3.9653774454616717,0.1093255053301949,14.697168880613484,-1.520661157024794,1693.0,16.362821395099633,0.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,411.0
6,8.272727272727273,3.9653774454616717,0.1093255053301949,14.697168880613484,-1.520661157024794,1693.0,16.362821395099633,0.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,421.0
6,8.272727272727273,3.9653774454616717,0.1093255053301949,14.697168880613484,-1.520661157024794,1693.0,16.362821395099633,0.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,426.0
6,8.272727272727273,3.9653774454616717,0.1093255053301949,14.697168880613484,-1.520661157024794,1693.0,16.362821395099633,0.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,230.0
6,8.272727272727273,3.9653774454616717,0.1093255053301949,14.697168880613484,-1.520661157024794,1693.0,16.362821395099633,0.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,80.0
6,7.142857142857142,5.8847273994469065,0.12844438167422292,14.531775362338621,-8.653061224489793,1530.142857142857,2.5696908522215502,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,116.0
6,7.142857142857142,5.8847273994469065,0.12844438167422292,14.531775362338621,-8.653061224489793,1530.142857142857,2.5696908522215502,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,79.0
6,7.142857142857142,5.8847273994469065,0.12844438167422292,14.531775362338621,-8.653061224489793,1530.142857142857,2.5696908522215502,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1620.0
6,7.142857142857142,5.8847273994469065,0.12844438167422292,14.531775362338621,-8.653061224489793,1530.142857142857,2.5696908522215502,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,805.0
6,7.142857142857142,5.8847273994469065,0.12844438167422292,14.531775362338621,-8.653061224489793,1530.142857142857,2.5696908522215502,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1120.0
6,7.142857142857142,5.8847273994469065,0.12844438167422292,14.531775362338621,-8.653061224489793,1530.142857142857,2.5696908522215502,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,567.0
6,7.142857142857142,5.8847273994469065,0.12844438167422292,14.531775362338621,-8.653061224489793,1530.142857142857,2.5696908522215502,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,214.0
6,7.142857142857142,5.8847273994469065,0.12844438167422292,14.531775362338621,-8.653061224489793,1530.142857142857,2.5696908522215502,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,302.0
6,7.833333333333333,4.983798842890415,0.11908213785264163,14.896688227162047,-4.777777777777777,1629.6666666666665,5.081156423900931,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,47.0
6,7.833333333333333,4.983798842890415,0.11908213785264163,14.896688227162047,-4.777777777777777,1629.6666666666665,5.081156423900931,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,948.0
6,7.833333333333333,4.983798842890415,0.11908213785264163,14.896688227162047,-4.777777777777777,1629.6666666666665,5.081156423900931,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,561.0
6,7.833333333333333,4.983798842890415,0.11908213785264163,14.896688227162047,-4.777777777777777,1629.6666666666665,5.081156423900931,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,307.0
6,7.833333333333333,4.983798842890415,0.11908213785264163,14.896688227162047,-4.777777777777777,1629.6666666666665,5.081156423900931,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,172.0
6,7.833333333333333,4.983798842890415,0.11908213785264163,14.896688227162047,-4.777777777777777,1629.6666666666665,5.081156423900931,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,98.0
5,4.800000000000001,4.8987696608030005,0.22623881187806838,13.380866803977112,-13.120000000000005,2140.0,2.18254992077049,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,400.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1080.0
5,4.800000000000001,4.8987696608030005,0.22623881187806838,13.380866803977112,-13.120000000000005,2140.0,2.18254992077049,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,600.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1060.0
5,4.800000000000001,4.8987696608030005,0.22623881187806838,13.380866803977112,-13.120000000000005,2140.0,2.18254992077049,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,800.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,860.0
5,4.800000000000001,4.8987696608030005,0.22623881187806838,13.380866803977112,-13.120000000000005,2140.0,2.18254992077049,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1000.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,594.0
5,4.800000000000001,4.8987696608030005,0.22623881187806838,13.380866803977112,-13.120000000000005,2140.0,2.18254992077049,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1200.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,105.0
5,4.800000000000001,4.8987696608030005,0.22623881187806838,13.380866803977112,-13.120000000000005,2140.0,2.18254992077049,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,600.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,930.0
5,4.800000000000001,4.8987696608030005,0.22623881187806838,13.380866803977112,-13.120000000000005,2140.0,2.18254992077049,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,800.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,875.0
5,4.800000000000001,4.8987696608030005,0.22623881187806838,13.380866803977112,-13.120000000000005,2140.0,2.18254992077049,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1000.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,550.0
5,4.800000000000001,4.8987696608030005,0.22623881187806838,13.380866803977112,-13.120000000000005,2140.0,2.18254992077049,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1200.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,150.0
4,4.75,5.087478389696498,0.24478306722483895,11.52565131835077,-13.25,1987.5,1.728847697752485,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,400.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,1070.0
4,4.75,5.087478389696498,0.24478306722483895,11.52565131835077,-13.25,1987.5,1.728847697752485,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,600.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,1020.0
4,4.75,5.087478389696498,0.24478306722483895,11.52565131835077,-13.25,1987.5,1.728847697752485,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,800.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,875.0
4,4.75,5.087478389696498,0.24478306722483895,11.52565131835077,-13.25,1987.5,1.728847697752485,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1000.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,375.0
4,4.75,5.087478389696498,0.24478306722483895,11.52565131835077,-13.25,1987.5,1.728847697752485,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1200.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,100.0
4,4.5,2.1651999300849973,0.25113492389550285,11.52565131835077,-14.5,2130.0,1.6930784350403754,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,600.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,520.0
4,4.5,2.1651999300849973,0.25113492389550285,11.52565131835077,-14.5,2130.0,1.6930784350403754,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,800.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,500.0
4,4.5,2.1651999300849973,0.25113492389550285,11.52565131835077,-14.5,2130.0,1.6930784350403754,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1000.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,540.0
4,4.5,2.1651999300849973,0.25113492389550285,11.52565131835077,-14.5,2130.0,1.6930784350403754,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1200.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,200.0
4,4.25,3.5954213213893347,0.03354101966249681,11.52565131835077,-16.25,1951.75,1.3843193821901372,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,600.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,780.0
4,4.25,3.5954213213893347,0.03354101966249681,11.52565131835077,-16.25,1951.75,1.3843193821901372,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,800.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,560.0
4,4.25,3.5954213213893347,0.03354101966249681,11.52565131835077,-16.25,1951.75,1.3843193821901372,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,25.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1000.0
5,4.2,5.73054812694572,0.11016351483136327,13.380866803977112,-17.44,1987.0,1.52452880387047,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,600.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1155.0
5,4.2,5.73054812694572,0.11016351483136327,13.380866803977112,-17.44,1987.0,1.52452880387047,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,800.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,550.0
5,4.2,5.73054812694572,0.11016351483136327,13.380866803977112,-17.44,1987.0,1.52452880387047,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,25.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1500.0
5,4.2439024390243905,4.012961097714969,0.05261739374888914,12.197865027796693,-16.513979773944083,1956.048780487805,1.444813384707002,0.0,0.24390243902439027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24390243902439027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24390243902439027,0.24390243902439027,0.0,0.0,0.0,0.02439024390243903,600.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,975.0
5,4.2439024390243905,4.012961097714969,0.05261739374888914,12.197865027796693,-16.513979773944083,1956.048780487805,1.444813384707002,0.0,0.24390243902439027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24390243902439027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24390243902439027,0.24390243902439027,0.0,0.0,0.0,0.02439024390243903,800.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,865.0
5,4.2439024390243905,4.012961097714969,0.05261739374888914,12.197865027796693,-16.513979773944083,1956.048780487805,1.444813384707002,0.0,0.24390243902439027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24390243902439027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24390243902439027,0.24390243902439027,0.0,0.0,0.0,0.02439024390243903,25.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1290.0
5,4.235294117647059,4.49700548339187,0.07033287142416526,12.70766391344736,-16.830449826989618,1962.1176470588234,1.4814774336857985,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,0.058823529411764705,600.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1065.0
5,4.235294117647059,4.49700548339187,0.07033287142416526,12.70766391344736,-16.830449826989618,1962.1176470588234,1.4814774336857985,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,0.058823529411764705,800.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,855.0
5,4.235294117647059,4.49700548339187,0.07033287142416526,12.70766391344736,-16.830449826989618,1962.1176470588234,1.4814774336857985,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,0.058823529411764705,25.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1360.0
